QuoteID,DateID,CustomerID,ProductID,QuoteValue,Status
Q009386,20251115,C0453,P011,1098,Lost
Q009387,20240118,C0408,P014,2258,Pending
Q009388,20240217,C0543,P006,9022,Won
Q009389,20260317,C0007,P004,3402,Won
Q009390,20250620,C0949,P008,683,Won
Q009391,20240729,C0584,P005,8487,Won
Q009392,20250429,C0244,P003,8746,Lost
Q009393,20240810,C0093,P015,8661,Won
Q009394,20250818,C0815,P010,1160,Won
Q009395,20240415,C0262,P012,2838,Won
Q009396,20250313,C0767,P003,5302,Won
Q009397,20250128,C0702,P008,8614,Pending
Q009398,20260619,C0242,P012,6736,Lost
Q009399,20260703,C0574,P002,1632,Won
Q009400,20261208,C0848,P014,2108,Lost
Q009401,20240907,C0828,P013,2473,Won
Q009402,20250331,C0344,P004,4403,Lost
Q009403,20250703,C0319,P005,5083,Won
Q009404,20260507,C0169,P014,9321,Won
Q009405,20260823,C0087,P008,1454,Pending
Q009406,20250814,C0256,P010,1269,Won
Q009407,20261113,C0362,P015,4474,Won
Q009408,20261020,C0753,P011,8709,Lost
Q009409,20240921,C0670,P010,2473,Lost
Q009410,20240708,C0236,P012,5863,Lost
Q009411,20250408,C0781,P008,4939,Won
Q009412,20250327,C0423,P014,4960,Pending
Q009413,20240414,C0882,P006,8163,Lost
Q009414,20251210,C0595,P010,708,Pending
Q009415,20240617,C0770,P013,2057,Won
Q009416,20240714,C0669,P004,9166,Won
Q009417,20250929,C0558,P005,3212,Lost
Q009418,20250913,C0521,P004,9157,Won
Q009419,20260103,C0589,P008,9743,Won
Q009420,20240317,C0201,P004,3869,Lost
Q009421,20260912,C0864,P002,5241,Pending
Q009422,20240509,C0722,P006,5577,Lost
Q009423,20260516,C0154,P002,3768,Pending
Q009424,20240527,C0410,P011,8294,Pending
Q009425,20250617,C0405,P002,5032,Won
Q009426,20251030,C0653,P004,7651,Lost
Q009427,20241013,C0515,P010,1295,Won
Q009428,20240820,C0074,P012,1704,Won
Q009429,20240507,C0900,P010,4231,Won
Q009430,20251007,C0266,P002,8970,Pending
Q009431,20260215,C0837,P004,3724,Won
Q009432,20251005,C0655,P008,5536,Won
Q009433,20240514,C0318,P013,8265,Lost
Q009434,20260801,C0656,P001,7711,Lost
Q009435,20260326,C0008,P013,9218,Won
Q009436,20260326,C0103,P013,7331,Won
Q009437,20240615,C0903,P005,9173,Pending
Q009438,20250225,C0077,P007,6651,Won
Q009439,20250420,C0490,P013,4316,Won
Q009440,20251210,C0132,P011,3309,Won
Q009441,20250422,C0339,P003,588,Won
Q009442,20241229,C0933,P015,6821,Won
Q009443,20250706,C0933,P002,2421,Won
Q009444,20250930,C0590,P010,6501,Won
Q009445,20241226,C0337,P002,1636,Won
Q009446,20261221,C0567,P009,991,Won
Q009447,20251029,C0810,P009,5791,Won
Q009448,20241027,C0015,P012,4069,Pending
Q009449,20241022,C0943,P008,8727,Lost
Q009450,20260617,C0150,P014,4180,Won
Q009451,20250803,C0092,P013,8086,Won
Q009452,20251028,C0270,P005,6470,Pending
Q009453,20260817,C0186,P003,1182,Lost
Q009454,20240616,C0380,P006,6757,Pending
Q009455,20250815,C0348,P007,8365,Lost
Q009456,20261206,C0172,P015,8488,Lost
Q009457,20261106,C0409,P001,6996,Won
Q009458,20250221,C0895,P001,1427,Lost
Q009459,20250131,C0559,P008,2796,Won
Q009460,20250428,C0511,P005,1442,Won
Q009461,20240128,C0293,P009,2623,Won
Q009462,20240108,C0904,P001,2368,Lost
Q009463,20260605,C0493,P006,4201,Lost
Q009464,20260620,C0974,P006,2023,Won
Q009465,20240522,C0608,P006,9844,Won
Q009466,20250715,C0652,P013,5893,Won
Q009467,20240104,C0568,P013,1628,Won
Q009468,20240310,C0963,P007,2688,Lost
Q009469,20260827,C0520,P009,6867,Won
Q009470,20251126,C0408,P012,7791,Lost
Q009471,20260707,C0208,P012,5600,Lost
Q009472,20240529,C0996,P003,3185,Won
Q009473,20260904,C0209,P010,4545,Won
Q009474,20261102,C0764,P012,1620,Won
Q009475,20260322,C0869,P008,7415,Won
Q009476,20251209,C0458,P014,2032,Won
Q009477,20250614,C0847,P001,3321,Won
Q009478,20260228,C0929,P005,5169,Won
Q009479,20240402,C0455,P012,3069,Won
Q009480,20260211,C0941,P012,4171,Lost
Q009481,20260718,C0667,P014,9933,Won
Q009482,20240309,C0383,P003,2305,Pending
Q009483,20240929,C0112,P008,8826,Won
Q009484,20260807,C0626,P001,1110,Lost
Q009485,20261129,C0505,P007,7737,Won
Q009486,20261022,C0792,P002,8258,Lost
Q009487,20240720,C0300,P010,6741,Pending
Q009488,20260219,C0822,P002,7347,Lost
Q009489,20260421,C0119,P009,8261,Won
Q009490,20250909,C0599,P013,5308,Pending
Q009491,20260122,C0839,P014,3970,Lost
Q009492,20240509,C0961,P004,7156,Lost
Q009493,20250326,C0520,P002,765,Won
Q009494,20250811,C0989,P011,4393,Won
Q009495,20261109,C0669,P012,6044,Pending
Q009496,20240610,C0375,P011,2712,Won
Q009497,20260314,C0018,P011,548,Lost
Q009498,20250113,C0414,P010,9705,Won
Q009499,20240414,C0805,P006,6676,Won
Q009500,20240916,C0725,P004,3419,Pending
Q009501,20240520,C0777,P010,2427,Lost
Q009502,20260403,C0858,P014,7836,Won
Q009503,20250609,C0995,P014,8457,Lost
Q009504,20251117,C0340,P004,9309,Pending
Q009505,20250326,C0915,P002,3089,Pending
Q009506,20260106,C0741,P005,8926,Won
Q009507,20260319,C0641,P010,6479,Pending
Q009508,20241204,C0759,P014,3572,Won
Q009509,20260513,C0733,P012,3492,Pending
Q009510,20261203,C0761,P002,5191,Lost
Q009511,20240530,C0364,P010,4399,Won
Q009512,20250305,C0979,P009,9623,Lost
Q009513,20240208,C0632,P009,1633,Pending
Q009514,20260427,C0073,P002,5772,Pending
Q009515,20261128,C0439,P015,3324,Won
Q009516,20250217,C0056,P015,8779,Lost
Q009517,20251212,C0582,P011,7606,Won
Q009518,20251228,C0017,P013,5437,Lost
Q009519,20251112,C0937,P005,6999,Lost
Q009520,20250402,C0814,P007,2052,Lost
Q009521,20240204,C0151,P006,9452,Won
Q009522,20260921,C0164,P012,1727,Lost
Q009523,20241212,C0563,P007,3835,Won
Q009524,20260617,C0087,P010,9573,Won
Q009525,20251110,C0057,P005,2969,Won
Q009526,20260509,C0360,P011,8336,Won
Q009527,20241214,C0891,P005,9774,Won
Q009528,20260518,C0736,P015,3896,Pending
Q009529,20260509,C0964,P014,5661,Lost
Q009530,20250202,C0026,P012,660,Pending
Q009531,20261216,C0994,P015,2212,Lost
Q009532,20240221,C0406,P015,2768,Won
Q009533,20261210,C0679,P004,9303,Lost
Q009534,20250403,C0853,P015,9394,Won
Q009535,20260422,C0705,P013,2057,Won
Q009536,20250718,C0626,P005,501,Lost
Q009537,20260124,C0855,P006,9373,Won
Q009538,20250705,C0484,P006,3675,Pending
Q009539,20260729,C0247,P012,9363,Won
Q009540,20241115,C0005,P010,1252,Pending
Q009541,20260918,C0781,P005,1497,Pending
Q009542,20250623,C0296,P004,7560,Won
Q009543,20250328,C0328,P013,7515,Lost
Q009544,20240717,C0901,P005,6665,Won
Q009545,20250627,C0567,P011,7117,Won
Q009546,20260208,C0591,P002,3770,Won
Q009547,20240428,C0258,P008,6175,Lost
Q009548,20261126,C0277,P007,8559,Won
Q009549,20260328,C0928,P014,7764,Won
Q009550,20250901,C0820,P012,7053,Won
Q009551,20250504,C0377,P012,5779,Won
Q009552,20260923,C0669,P012,2886,Pending
Q009553,20250427,C0778,P015,6347,Pending
Q009554,20250920,C0879,P013,7247,Won
Q009555,20250214,C0854,P007,2270,Won
Q009556,20250410,C0536,P013,3126,Lost
Q009557,20240914,C0295,P010,4900,Won
Q009558,20251209,C0179,P006,3031,Lost
Q009559,20240910,C0818,P015,6141,Lost
Q009560,20240427,C0346,P005,746,Won
Q009561,20240618,C0754,P013,7420,Won
Q009562,20251209,C0588,P002,3283,Lost
Q009563,20250624,C0451,P005,4079,Pending
Q009564,20251126,C0724,P004,2501,Pending
Q009565,20261229,C0029,P009,1499,Lost
Q009566,20260110,C0099,P011,5969,Pending
Q009567,20250511,C0844,P008,6987,Lost
Q009568,20240214,C0190,P006,2205,Won
Q009569,20240531,C0042,P013,6645,Pending
Q009570,20260813,C0727,P004,8963,Lost
Q009571,20260510,C0992,P010,2637,Won
Q009572,20260108,C0814,P009,7761,Pending
Q009573,20260424,C0560,P006,9266,Pending
Q009574,20240416,C0105,P005,9793,Lost
Q009575,20240720,C0720,P014,6191,Lost
Q009576,20240125,C0928,P003,9169,Won
Q009577,20240306,C0508,P012,2236,Pending
Q009578,20240630,C0092,P007,2150,Pending
Q009579,20240402,C0499,P004,6369,Lost
Q009580,20250221,C0861,P014,2455,Lost
Q009581,20260613,C0617,P005,5251,Pending
Q009582,20261215,C0590,P015,1701,Lost
Q009583,20260626,C0547,P015,8272,Lost
Q009584,20251207,C0701,P006,6155,Won
Q009585,20251226,C0090,P001,6690,Lost
Q009586,20260730,C0432,P001,7485,Lost
Q009587,20240909,C0144,P004,2524,Pending
Q009588,20250209,C0480,P014,7286,Won
Q009589,20260819,C0832,P011,7628,Won
Q009590,20260916,C0504,P008,5484,Lost
Q009591,20240421,C0651,P008,3424,Won
Q009592,20261111,C0835,P001,2950,Won
Q009593,20260917,C0406,P013,8874,Lost
Q009594,20240810,C0547,P004,9924,Lost
Q009595,20240311,C0995,P011,4914,Lost
Q009596,20250209,C0246,P015,1092,Won
Q009597,20260927,C0436,P002,1120,Won
Q009598,20250306,C0564,P005,9902,Won
Q009599,20261221,C0326,P003,4296,Lost
Q009600,20250329,C0805,P009,6573,Won
Q009601,20240916,C0765,P010,6651,Won
Q009602,20261213,C0405,P004,4871,Won
Q009603,20250604,C0349,P004,1275,Pending
Q009604,20250511,C0795,P012,5556,Won
Q009605,20260721,C0273,P013,8636,Won
Q009606,20241220,C0265,P011,6234,Won
Q009607,20260331,C0590,P008,1730,Won
Q009608,20240608,C0619,P014,2209,Won
Q009609,20260624,C0901,P004,2429,Won
Q009610,20240909,C0991,P014,1809,Pending
Q009611,20240206,C0836,P012,6376,Won
Q009612,20250221,C0085,P012,3280,Won
Q009613,20260706,C0904,P008,9645,Won
Q009614,20260203,C0706,P009,9801,Lost
Q009615,20240131,C0986,P010,6702,Won
Q009616,20250417,C0698,P011,9029,Lost
Q009617,20260129,C0581,P012,6188,Lost
Q009618,20261102,C0252,P006,4390,Pending
Q009619,20240511,C0780,P004,4845,Won
Q009620,20260612,C0741,P014,1731,Pending
Q009621,20261215,C0275,P004,3706,Lost
Q009622,20261129,C0455,P015,4008,Pending
Q009623,20240213,C0839,P007,4514,Won
Q009624,20250305,C0873,P006,4506,Pending
Q009625,20240225,C0192,P014,1187,Pending
Q009626,20260601,C0931,P009,7035,Lost
Q009627,20260307,C0781,P005,5016,Pending
Q009628,20260109,C0038,P009,1533,Won
Q009629,20260506,C0164,P008,6336,Pending
Q009630,20260820,C0132,P009,575,Won
Q009631,20250805,C0025,P013,3866,Lost
Q009632,20250401,C0300,P005,1817,Won
Q009633,20240303,C0828,P015,8082,Lost
Q009634,20260424,C0233,P011,7325,Lost
Q009635,20241004,C0278,P001,4225,Won
Q009636,20241209,C0136,P003,6139,Pending
Q009637,20241012,C0711,P004,682,Pending
Q009638,20251229,C0077,P003,1439,Pending
Q009639,20260817,C0291,P015,6583,Won
Q009640,20250603,C0084,P003,1492,Pending
Q009641,20250510,C0819,P010,5251,Lost
Q009642,20240109,C0797,P005,5021,Won
Q009643,20260724,C0382,P014,6088,Pending
Q009644,20241115,C0180,P003,8559,Lost
Q009645,20240718,C0173,P014,9347,Lost
Q009646,20251215,C0353,P013,8556,Won
Q009647,20240125,C0692,P008,3148,Pending
Q009648,20250201,C0337,P004,1983,Lost
Q009649,20261018,C0372,P002,7067,Won
Q009650,20260816,C0882,P001,9432,Won
Q009651,20250720,C0955,P007,5128,Lost
Q009652,20250730,C0581,P015,5005,Lost
Q009653,20260715,C0085,P008,7872,Lost
Q009654,20240123,C0301,P003,1444,Lost
Q009655,20251029,C0242,P011,3572,Won
Q009656,20250131,C0337,P007,1555,Won
Q009657,20260629,C0922,P015,2262,Won
Q009658,20240229,C0422,P003,942,Lost
Q009659,20261208,C0514,P006,2492,Lost
Q009660,20261016,C0678,P013,5399,Lost
Q009661,20260214,C0197,P006,1106,Won
Q009662,20250103,C0092,P014,7015,Won
Q009663,20240323,C0453,P014,7700,Won
Q009664,20240501,C0942,P001,6574,Won
Q009665,20241203,C0942,P011,4875,Won
Q009666,20260722,C0599,P006,9370,Lost
Q009667,20241109,C0346,P014,3838,Won
Q009668,20240525,C0306,P007,6774,Pending
Q009669,20250510,C0031,P004,4668,Won
Q009670,20261114,C0927,P007,6293,Won
Q009671,20250828,C0514,P013,2468,Pending
Q009672,20260412,C0803,P004,6375,Lost
Q009673,20250124,C0072,P011,4663,Lost
Q009674,20240220,C0600,P015,9055,Lost
Q009675,20250524,C0862,P006,2167,Won
Q009676,20240129,C0073,P012,4122,Won
Q009677,20240105,C0643,P011,5238,Pending
Q009678,20260723,C0178,P008,5526,Pending
Q009679,20241203,C0591,P004,1786,Won
Q009680,20240909,C0028,P002,7292,Won
Q009681,20260731,C0947,P009,1053,Lost
Q009682,20240119,C0033,P014,4589,Won
Q009683,20250809,C0398,P009,5183,Won
Q009684,20260101,C0033,P015,3940,Lost
Q009685,20260404,C0838,P011,8550,Won
Q009686,20241002,C0795,P015,4861,Lost
Q009687,20250414,C0079,P011,1563,Pending
Q009688,20241028,C0082,P011,2038,Lost
Q009689,20251115,C0445,P004,8159,Won
Q009690,20260502,C0379,P012,1471,Won
Q009691,20240809,C0440,P002,781,Won
Q009692,20250222,C0503,P011,8793,Lost
Q009693,20260827,C0614,P009,1316,Lost
Q009694,20251226,C0723,P014,3507,Lost
Q009695,20241007,C0431,P006,4544,Lost
Q009696,20260624,C0281,P012,7187,Lost
Q009697,20250728,C0632,P010,5869,Won
Q009698,20240418,C0251,P007,8574,Won
Q009699,20260408,C0480,P011,5853,Lost
Q009700,20261102,C0102,P005,9605,Lost
Q009701,20260605,C0235,P014,7338,Won
Q009702,20250117,C0741,P013,3310,Lost
Q009703,20260808,C0952,P004,2623,Won
Q009704,20240430,C0608,P007,7685,Lost
Q009705,20250814,C0750,P001,9362,Lost
Q009706,20240218,C0379,P014,2896,Won
Q009707,20260716,C0546,P002,2287,Won
Q009708,20251212,C0204,P004,874,Won
Q009709,20260515,C0718,P010,3782,Pending
Q009710,20240813,C0992,P006,5441,Lost
Q009711,20260918,C0187,P005,9783,Pending
Q009712,20260527,C0292,P001,2965,Won
Q009713,20250104,C0558,P011,8634,Won
Q009714,20250302,C0606,P012,5651,Pending
Q009715,20250401,C0819,P010,8825,Pending
Q009716,20241217,C0074,P013,7041,Lost
Q009717,20250225,C0933,P012,6488,Won
Q009718,20260818,C0150,P015,771,Won
Q009719,20250225,C0503,P012,6328,Won
Q009720,20240809,C0892,P001,1178,Won
Q009721,20240821,C0705,P015,3297,Won
Q009722,20241019,C0122,P011,738,Won
Q009723,20251026,C0045,P013,5185,Lost
Q009724,20260825,C0591,P007,7642,Won
Q009725,20260726,C0055,P004,5648,Lost
Q009726,20251012,C0917,P003,3407,Pending
Q009727,20251212,C0080,P003,9661,Won
Q009728,20250903,C0841,P015,7501,Pending
Q009729,20240112,C0949,P015,2596,Lost
Q009730,20241114,C0908,P001,9688,Pending
Q009731,20260302,C0306,P011,3680,Won
Q009732,20250406,C0003,P012,7603,Won
Q009733,20240225,C0495,P006,4143,Lost
Q009734,20260302,C0744,P004,6107,Won
Q009735,20240707,C0611,P001,5661,Won
Q009736,20251025,C0782,P012,4516,Lost
Q009737,20241015,C0595,P009,8681,Lost
Q009738,20260521,C0259,P012,2552,Won
Q009739,20260916,C0388,P004,3939,Pending
Q009740,20261107,C0457,P010,6444,Lost
Q009741,20241010,C0152,P012,9821,Won
Q009742,20260722,C0494,P009,4609,Won
Q009743,20251226,C0221,P004,1906,Won
Q009744,20251202,C0139,P005,3291,Won
Q009745,20240414,C0638,P001,9686,Won
Q009746,20251122,C0018,P002,2829,Lost
Q009747,20241014,C0490,P003,5864,Lost
Q009748,20250117,C0600,P007,6350,Won
Q009749,20250606,C0975,P013,3506,Lost
Q009750,20241118,C0899,P002,8585,Won
Q009751,20260110,C0486,P003,3499,Won
Q009752,20260922,C0147,P007,949,Won
Q009753,20251022,C0441,P012,3268,Won
Q009754,20260316,C0314,P006,8408,Pending
Q009755,20260525,C0014,P007,6035,Won
Q009756,20240908,C0574,P003,7830,Lost
Q009757,20250105,C0272,P015,808,Won
Q009758,20251002,C0003,P001,5618,Won
Q009759,20241031,C0352,P015,7401,Won
Q009760,20250624,C0383,P009,7940,Lost
Q009761,20240305,C0307,P002,5523,Lost
Q009762,20251203,C0339,P004,1620,Pending
Q009763,20241123,C0978,P003,8373,Won
Q009764,20250629,C0939,P005,8378,Won
Q009765,20261029,C0607,P005,2333,Won
Q009766,20260816,C0337,P008,2407,Won
Q009767,20240728,C0379,P013,8125,Won
Q009768,20251102,C0025,P012,3153,Pending
Q009769,20261204,C0781,P014,6248,Lost
Q009770,20250331,C0435,P010,8380,Lost
Q009771,20250714,C0923,P008,6511,Won
Q009772,20260610,C0357,P011,3550,Lost
Q009773,20261025,C0554,P009,782,Won
Q009774,20261203,C0285,P003,8664,Won
Q009775,20240215,C0708,P013,975,Pending
Q009776,20241115,C0334,P012,9898,Lost
Q009777,20260501,C0510,P003,8651,Won
Q009778,20241219,C0631,P002,1826,Won
Q009779,20250204,C0488,P013,933,Won
Q009780,20240102,C0257,P007,5455,Won
Q009781,20260116,C0705,P008,3744,Lost
Q009782,20261126,C0033,P008,604,Won
Q009783,20260928,C0548,P015,5697,Won
Q009784,20240720,C0261,P001,6785,Pending
Q009785,20240712,C0756,P013,7895,Won
Q009786,20240923,C0778,P011,6353,Lost
Q009787,20261222,C0963,P011,7969,Won
Q009788,20250426,C0484,P011,3174,Pending
Q009789,20251218,C0137,P005,8068,Lost
Q009790,20261223,C0003,P007,7923,Won
Q009791,20250601,C0331,P013,1756,Lost
Q009792,20240609,C0767,P012,9854,Lost
Q009793,20261220,C0248,P013,1373,Lost
Q009794,20260224,C0198,P015,8274,Pending
Q009795,20250816,C0129,P006,7494,Won
Q009796,20250415,C0426,P009,5527,Pending
Q009797,20260907,C0493,P002,6228,Won
Q009798,20240110,C0867,P005,1252,Won
Q009799,20241008,C0231,P014,3938,Won
Q009800,20260423,C0850,P003,2417,Lost
Q009801,20250805,C0459,P014,7990,Won
Q009802,20250616,C0182,P002,5594,Won
Q009803,20250515,C0004,P004,5297,Won
Q009804,20250309,C0854,P002,3471,Lost
Q009805,20260707,C0646,P002,9401,Won
Q009806,20250121,C0617,P006,8443,Won
Q009807,20250401,C0585,P014,7781,Pending
Q009808,20250225,C0743,P003,3825,Won
Q009809,20250730,C0439,P014,5852,Lost
Q009810,20240311,C0050,P013,5667,Won
Q009811,20240615,C0315,P006,7577,Won
Q009812,20260124,C0101,P011,642,Won
Q009813,20240925,C0769,P010,7783,Lost
Q009814,20240710,C0721,P001,7264,Won
Q009815,20251222,C0569,P011,1336,Won
Q009816,20250318,C0442,P001,8575,Won
Q009817,20240205,C0891,P006,9972,Won
Q009818,20240702,C0112,P012,5570,Lost
Q009819,20251115,C0299,P011,7998,Won
Q009820,20260418,C0907,P013,586,Won
Q009821,20260618,C0114,P006,2987,Pending
Q009822,20240113,C0693,P013,6849,Lost
Q009823,20251015,C0323,P002,8152,Lost
Q009824,20250419,C0647,P006,7520,Won
Q009825,20260208,C0655,P010,4144,Won
Q009826,20240725,C0134,P008,7836,Lost
Q009827,20260124,C0237,P008,5964,Pending
Q009828,20250124,C0006,P002,5150,Lost
Q009829,20250506,C0047,P002,3726,Lost
Q009830,20260828,C0909,P001,1335,Won
Q009831,20260222,C0230,P006,8548,Won
Q009832,20241021,C0861,P009,7093,Pending
Q009833,20240908,C0481,P011,4144,Won
Q009834,20260307,C0615,P015,9507,Won
Q009835,20261005,C0998,P015,9578,Lost
Q009836,20240205,C0778,P010,731,Lost
Q009837,20260706,C0663,P001,2059,Lost
Q009838,20251026,C0454,P011,7770,Won
Q009839,20260301,C0058,P007,1084,Won
Q009840,20250807,C0355,P015,8275,Won
Q009841,20261227,C0022,P007,6111,Won
Q009842,20261116,C0782,P002,7893,Won
Q009843,20240406,C0060,P010,5447,Pending
Q009844,20260518,C0389,P004,8753,Lost
Q009845,20251115,C0740,P004,1854,Lost
Q009846,20260509,C0846,P010,9721,Won
Q009847,20240202,C0984,P009,3564,Lost
Q009848,20250307,C0054,P011,1778,Lost
Q009849,20260314,C0746,P006,2468,Lost
Q009850,20260222,C0777,P003,1297,Won
Q009851,20241022,C0626,P004,8878,Won
Q009852,20260914,C0240,P010,6588,Pending
Q009853,20261231,C0301,P002,6347,Lost
Q009854,20260414,C0515,P012,6846,Pending
Q009855,20250121,C0764,P014,5198,Won
Q009856,20240809,C0568,P007,4914,Won
Q009857,20251014,C0236,P012,8041,Won
Q009858,20240628,C0485,P006,590,Won
Q009859,20250515,C0959,P002,4999,Won
Q009860,20241024,C0741,P005,3583,Won
Q009861,20251003,C0734,P009,7103,Won
Q009862,20260105,C0992,P003,5054,Lost
Q009863,20261105,C0093,P015,627,Won
Q009864,20250209,C0658,P012,6757,Won
Q009865,20250508,C0149,P015,6585,Won
Q009866,20260827,C0150,P006,6885,Won
Q009867,20260324,C0534,P012,2720,Lost
Q009868,20260427,C0019,P008,1525,Lost
Q009869,20260321,C0627,P003,1301,Lost
Q009870,20250921,C0339,P002,3469,Lost
Q009871,20260714,C0571,P007,2840,Won
Q009872,20250228,C0439,P006,6933,Lost
Q009873,20251115,C0392,P007,7072,Pending
Q009874,20241104,C0188,P014,9804,Lost
Q009875,20260320,C0336,P009,8289,Lost
Q009876,20240811,C0117,P010,3944,Pending
Q009877,20261006,C0935,P003,5132,Won
Q009878,20240811,C0627,P013,4796,Pending
Q009879,20250224,C0448,P013,8886,Won
Q009880,20250501,C0239,P009,2442,Pending
Q009881,20240130,C0010,P010,6030,Won
Q009882,20261219,C0428,P007,6388,Won
Q009883,20261207,C0913,P010,4283,Won
Q009884,20250104,C0945,P013,639,Lost
Q009885,20240320,C0038,P012,554,Won
Q009886,20251013,C0094,P001,8992,Won
Q009887,20250715,C0040,P009,1882,Lost
Q009888,20240927,C0523,P015,6756,Won
Q009889,20260724,C0655,P015,6476,Pending
Q009890,20260517,C0286,P014,3245,Won
Q009891,20250729,C0337,P010,4662,Won
Q009892,20260609,C0062,P010,1604,Won
Q009893,20260403,C0668,P006,6420,Won
Q009894,20260917,C0570,P011,9039,Lost
Q009895,20260920,C0604,P003,7938,Pending
Q009896,20240930,C0661,P006,7271,Lost
Q009897,20241212,C0424,P008,2514,Pending
Q009898,20260802,C0174,P001,5364,Pending
Q009899,20251009,C0639,P013,5189,Pending
Q009900,20260524,C0634,P001,3654,Lost
Q009901,20250906,C0014,P007,4104,Won
Q009902,20260518,C0881,P006,7326,Lost
Q009903,20261208,C0643,P015,6243,Won
Q009904,20260601,C0635,P003,3362,Won
Q009905,20260503,C0845,P007,5423,Won
Q009906,20260616,C0463,P015,2453,Pending
Q009907,20250214,C0337,P014,2592,Won
Q009908,20250411,C0223,P008,3908,Won
Q009909,20250703,C0974,P013,3058,Won
Q009910,20241214,C0393,P003,9886,Won
Q009911,20260312,C0547,P003,7866,Won
Q009912,20250914,C0777,P003,4636,Pending
Q009913,20241103,C0131,P002,6037,Won
Q009914,20250106,C0253,P006,2354,Won
Q009915,20250821,C0680,P002,9940,Won
Q009916,20250924,C0203,P010,3467,Won
Q009917,20260801,C0317,P003,5285,Won
Q009918,20250711,C0971,P015,9165,Lost
Q009919,20251220,C0487,P012,4726,Lost
