SaleID,DateID,CustomerID,ProductID,ManufacturerID,EmployeeID,InstallerID,Quantity,Revenue,Cost,Profit
S008596,20250506,C0757,P005,M008,E010,I002,2,7752,3488.4,4263.6
S008597,20240227,C0686,P005,M003,E005,I002,3,3243,1459.35,1783.65
S008598,20260309,C0209,P001,M002,E001,I004,2,1159,753.35,405.65
S008599,20250823,C0289,P007,M002,E009,I004,4,7090,3190.5,3899.5
S008600,20260429,C0090,P013,M008,E007,I005,4,1384,899.6,484.4
S008601,20260504,C0129,P012,M001,E005,I002,5,882,573.3,308.7
S008602,20240629,C0060,P008,M002,E005,I001,1,4506,2478.3,2027.7
S008603,20261215,C0745,P012,M003,E006,I005,2,559,363.35,195.65
S008604,20260303,C0353,P004,M002,E002,I004,4,1296,777.6,518.4
S008605,20251027,C0918,P009,M002,E006,I002,5,2819,1550.45,1268.55
S008606,20240327,C0318,P009,M007,E001,I003,3,1714,942.7,771.3
S008607,20240219,C0383,P007,M001,E009,I003,5,7119,3203.55,3915.45
S008608,20240627,C0487,P012,M001,E005,I002,1,1184,769.6,414.4
S008609,20260908,C0216,P013,M001,E009,I004,5,1079,701.35,377.65
S008610,20251109,C0951,P009,M003,E007,I002,2,5114,2812.7,2301.3
S008611,20261205,C0894,P003,M005,E005,I001,2,2985,1791.0,1194.0
S008612,20250128,C0330,P004,M001,E003,I001,1,2590,1554.0,1036.0
S008613,20260903,C0016,P004,M001,E003,I002,2,2183,1309.8,873.2
S008614,20241012,C0204,P006,M006,E001,I004,2,6945,3125.25,3819.75
S008615,20240618,C0760,P008,M006,E008,I001,5,4041,2222.55,1818.45
S008616,20250217,C0172,P014,M007,E001,I003,1,1587,1031.55,555.45
S008617,20250930,C0231,P007,M006,E005,I002,3,3318,1493.1,1824.9
S008618,20261027,C0587,P010,M003,E005,I003,3,1029,668.85,360.15
S008619,20260511,C0642,P008,M005,E004,I002,2,3845,2114.75,1730.25
S008620,20240202,C0223,P001,M001,E006,I005,1,1057,687.05,369.95
S008621,20260107,C0679,P009,M006,E004,I003,1,2469,1357.95,1111.05
S008622,20240913,C0617,P014,M003,E006,I005,1,1380,897.0,483.0
S008623,20250719,C0627,P012,M002,E010,I003,2,1721,1118.65,602.35
S008624,20250502,C0219,P008,M002,E003,I005,2,3104,1707.2,1396.8
S008625,20260219,C0759,P012,M006,E006,I004,5,1586,1030.9,555.1
S008626,20240501,C0877,P006,M003,E003,I001,5,7887,3549.15,4337.85
S008627,20250124,C0558,P001,M005,E008,I005,2,1266,822.9,443.1
S008628,20240513,C0218,P008,M003,E005,I004,3,4527,2489.85,2037.15
S008629,20250121,C0700,P002,M006,E010,I001,3,1618,1051.7,566.3
S008630,20241208,C0046,P007,M002,E005,I001,4,3428,1542.6,1885.4
S008631,20250407,C0282,P010,M001,E001,I004,4,1837,1194.05,642.95
S008632,20260512,C0647,P013,M001,E002,I001,5,654,425.1,228.9
S008633,20240812,C0875,P012,M008,E004,I003,5,951,618.15,332.85
S008634,20260531,C0208,P012,M003,E002,I003,3,1656,1076.4,579.6
S008635,20250508,C0871,P004,M008,E006,I002,1,2532,1519.2,1012.8
S008636,20240925,C0837,P008,M007,E002,I002,2,4181,2299.55,1881.45
S008637,20240406,C0034,P005,M003,E006,I005,2,2688,1209.6,1478.4
S008638,20240620,C0546,P008,M004,E006,I001,1,4237,2330.35,1906.65
S008639,20260826,C0977,P003,M005,E001,I005,5,1497,898.2,598.8
S008640,20260926,C0721,P008,M005,E003,I002,3,4547,2500.85,2046.15
S008641,20240318,C0725,P002,M003,E007,I003,2,1786,1160.9,625.1
S008642,20241012,C0893,P002,M005,E002,I004,2,1117,726.05,390.95
S008643,20250807,C0503,P015,M008,E010,I002,4,1070,695.5,374.5
S008644,20260502,C0627,P011,M004,E010,I002,1,2072,1346.8,725.2
S008645,20240613,C0856,P006,M006,E008,I001,3,5520,2484.0,3036.0
S008646,20250121,C0755,P014,M004,E001,I003,2,1227,797.55,429.45
S008647,20250711,C0569,P005,M002,E006,I005,5,7607,3423.15,4183.85
S008648,20241019,C0708,P015,M007,E009,I004,3,1547,1005.55,541.45
S008649,20250504,C0690,P005,M008,E004,I001,3,4306,1937.7,2368.3
S008650,20241019,C0624,P011,M001,E004,I001,1,823,534.95,288.05
S008651,20240116,C0228,P009,M002,E002,I001,3,2370,1303.5,1066.5
S008652,20251206,C0383,P001,M008,E009,I004,2,1506,978.9,527.1
S008653,20250316,C0259,P002,M005,E005,I002,1,1352,878.8,473.2
S008654,20250908,C0949,P006,M005,E008,I003,3,4247,1911.15,2335.85
S008655,20241029,C0917,P001,M004,E009,I002,5,1554,1010.1,543.9
S008656,20240718,C0947,P011,M007,E002,I002,4,1892,1229.8,662.2
S008657,20251031,C0701,P011,M001,E008,I002,2,974,633.1,340.9
S008658,20240906,C0315,P015,M007,E004,I003,3,1492,969.8,522.2
S008659,20261229,C0313,P005,M007,E009,I004,2,3667,1650.15,2016.85
S008660,20260628,C0182,P013,M001,E004,I002,2,1793,1165.45,627.55
S008661,20241113,C0771,P009,M003,E008,I001,3,3326,1829.3,1496.7
S008662,20250504,C0898,P010,M003,E008,I003,1,1335,867.75,467.25
S008663,20251223,C0352,P003,M006,E010,I002,3,1977,1186.2,790.8
S008664,20240413,C0170,P006,M004,E004,I001,1,7085,3188.25,3896.75
S008665,20261029,C0363,P009,M005,E009,I001,3,2314,1272.7,1041.3
S008666,20250602,C0242,P012,M003,E008,I002,4,690,448.5,241.5
S008667,20250629,C0926,P011,M001,E010,I005,3,2385,1550.25,834.75
S008668,20261015,C0094,P011,M002,E004,I002,3,1373,892.45,480.55
S008669,20260412,C0154,P013,M002,E005,I004,1,578,375.7,202.3
S008670,20251220,C0267,P004,M008,E004,I002,4,1643,985.8,657.2
S008671,20251020,C0330,P001,M006,E007,I002,3,845,549.25,295.75
S008672,20240902,C0924,P011,M005,E002,I003,4,1925,1251.25,673.75
S008673,20240425,C0766,P008,M008,E005,I005,2,2407,1323.85,1083.15
S008674,20250121,C0634,P003,M007,E007,I003,2,2739,1643.4,1095.6
S008675,20240803,C0655,P009,M005,E002,I005,1,4495,2472.25,2022.75
S008676,20260706,C0285,P009,M006,E008,I003,3,2978,1637.9,1340.1
S008677,20241103,C0381,P007,M001,E008,I004,2,5358,2411.1,2946.9
S008678,20250417,C0426,P004,M005,E004,I003,2,2172,1303.2,868.8
S008679,20250105,C0101,P008,M005,E007,I002,1,2419,1330.45,1088.55
S008680,20240428,C0623,P008,M006,E009,I002,1,1991,1095.05,895.95
S008681,20260314,C0223,P005,M003,E004,I001,1,3906,1757.7,2148.3
S008682,20260105,C0705,P003,M006,E008,I003,4,2026,1215.6,810.4
S008683,20250213,C0406,P005,M007,E008,I002,3,4885,2198.25,2686.75
S008684,20260330,C0017,P003,M004,E005,I001,2,1403,841.8,561.2
S008685,20260723,C0825,P015,M005,E001,I005,2,1539,1000.35,538.65
S008686,20250220,C0273,P013,M007,E005,I004,5,1698,1103.7,594.3
S008687,20260115,C0225,P015,M006,E007,I002,1,902,586.3,315.7
S008688,20250819,C0154,P012,M007,E003,I004,4,1164,756.6,407.4
S008689,20261212,C0552,P014,M003,E007,I004,1,666,432.9,233.1
S008690,20260601,C0067,P002,M002,E007,I004,4,927,602.55,324.45
S008691,20241018,C0124,P004,M008,E008,I003,5,1581,948.6,632.4
S008692,20250903,C0272,P005,M008,E008,I002,1,3048,1371.6,1676.4
S008693,20251130,C0231,P013,M004,E008,I004,5,1073,697.45,375.55
S008694,20240726,C0713,P013,M007,E003,I004,4,1434,932.1,501.9
S008695,20250713,C0251,P003,M007,E001,I004,2,2822,1693.2,1128.8
S008696,20260811,C0604,P001,M003,E004,I002,5,579,376.35,202.65
S008697,20260828,C0513,P010,M008,E004,I003,4,956,621.4,334.6
S008698,20250114,C0077,P004,M002,E009,I004,5,2474,1484.4,989.6
S008699,20260225,C0146,P015,M007,E010,I005,4,711,462.15,248.85
S008700,20251103,C0758,P008,M002,E001,I003,5,3301,1815.55,1485.45
S008701,20250904,C0308,P008,M007,E009,I003,1,3238,1780.9,1457.1
S008702,20250825,C0460,P001,M005,E008,I005,2,1770,1150.5,619.5
S008703,20260327,C0795,P010,M002,E007,I004,2,1279,831.35,447.65
S008704,20240324,C0558,P015,M008,E010,I002,5,1748,1136.2,611.8
S008705,20260223,C0238,P007,M007,E008,I004,4,6921,3114.45,3806.55
S008706,20260207,C0395,P004,M004,E006,I002,4,2476,1485.6,990.4
S008707,20240124,C0019,P004,M008,E006,I003,1,2025,1215.0,810.0
S008708,20250718,C0117,P005,M004,E009,I002,5,2574,1158.3,1415.7
S008709,20240719,C0068,P010,M008,E006,I002,5,904,587.6,316.4
S008710,20240110,C0831,P011,M008,E010,I001,4,1068,694.2,373.8
S008711,20260403,C0127,P008,M003,E006,I004,1,5616,3088.8,2527.2
S008712,20250618,C0042,P007,M003,E009,I001,2,5993,2696.85,3296.15
S008713,20240223,C0149,P015,M003,E003,I003,3,1648,1071.2,576.8
S008714,20260606,C0086,P014,M007,E006,I001,4,1294,841.1,452.9
S008715,20260605,C0408,P012,M007,E003,I004,3,1236,803.4,432.6
S008716,20250903,C0929,P008,M004,E009,I005,2,1929,1060.95,868.05
S008717,20241225,C0203,P004,M005,E001,I005,5,2744,1646.4,1097.6
S008718,20250118,C0793,P012,M007,E010,I001,4,742,482.3,259.7
S008719,20260118,C0459,P007,M008,E005,I002,4,4587,2064.15,2522.85
S008720,20251007,C0582,P004,M005,E001,I004,1,2916,1749.6,1166.4
S008721,20250906,C0480,P012,M003,E001,I005,2,1159,753.35,405.65
S008722,20260306,C0705,P007,M006,E003,I005,4,4694,2112.3,2581.7
S008723,20260823,C0114,P008,M002,E007,I004,5,3557,1956.35,1600.65
S008724,20250420,C0901,P001,M002,E001,I001,1,1503,976.95,526.05
S008725,20260822,C0482,P015,M007,E007,I001,1,1417,921.05,495.95
S008726,20240129,C0026,P003,M004,E007,I003,2,1527,916.2,610.8
S008727,20241207,C0140,P004,M004,E006,I003,2,2247,1348.2,898.8
S008728,20250928,C0104,P003,M003,E005,I003,4,1260,756.0,504.0
S008729,20240810,C0152,P003,M001,E003,I003,3,2497,1498.2,998.8
S008730,20250601,C0109,P014,M002,E004,I005,4,553,359.45,193.55
S008731,20251213,C0164,P006,M006,E006,I001,4,4637,2086.65,2550.35
S008732,20251016,C0426,P013,M004,E007,I003,5,1297,843.05,453.95
S008733,20241227,C0418,P006,M003,E009,I005,4,2713,1220.85,1492.15
S008734,20241108,C0061,P006,M004,E002,I003,2,6522,2934.9,3587.1
S008735,20260410,C0104,P014,M005,E004,I002,5,520,338.0,182.0
S008736,20261218,C0592,P009,M005,E008,I001,5,4499,2474.45,2024.55
S008737,20240213,C0425,P011,M002,E009,I005,2,1993,1295.45,697.55
S008738,20260825,C0074,P004,M001,E005,I003,5,2814,1688.4,1125.6
S008739,20240715,C0673,P001,M002,E004,I004,3,1513,983.45,529.55
S008740,20240420,C0898,P007,M007,E009,I005,4,6927,3117.15,3809.85
S008741,20240222,C0194,P009,M002,E003,I004,4,4073,2240.15,1832.85
S008742,20240317,C0345,P010,M004,E009,I004,3,2413,1568.45,844.55
S008743,20251129,C0218,P002,M005,E003,I005,4,1538,999.7,538.3
S008744,20250415,C0583,P011,M008,E008,I002,2,910,591.5,318.5
S008745,20240303,C0259,P009,M002,E005,I002,2,1526,839.3,686.7
S008746,20260505,C0747,P011,M005,E005,I001,1,2386,1550.9,835.1
S008747,20240930,C0966,P014,M004,E003,I001,1,1040,676.0,364.0
S008748,20260303,C0374,P015,M007,E003,I002,2,1629,1058.85,570.15
S008749,20260922,C0537,P005,M002,E010,I002,3,7102,3195.9,3906.1
S008750,20240709,C0066,P014,M005,E008,I003,4,842,547.3,294.7
S008751,20260923,C0225,P008,M003,E006,I001,3,4079,2243.45,1835.55
S008752,20260509,C0072,P002,M008,E004,I001,2,1182,768.3,413.7
S008753,20241102,C0119,P005,M008,E010,I002,3,4352,1958.4,2393.6
S008754,20240821,C0474,P008,M005,E001,I002,3,4764,2620.2,2143.8
S008755,20250222,C0725,P011,M001,E001,I003,4,2258,1467.7,790.3
S008756,20240910,C0877,P009,M008,E003,I004,2,3719,2045.45,1673.55
S008757,20260311,C0579,P005,M008,E006,I003,1,2956,1330.2,1625.8
S008758,20250107,C0394,P004,M004,E001,I001,3,2784,1670.4,1113.6
S008759,20240926,C0135,P015,M004,E001,I005,2,612,397.8,214.2
S008760,20250404,C0212,P003,M008,E001,I003,3,1354,812.4,541.6
S008761,20250319,C0664,P013,M007,E001,I004,2,585,380.25,204.75
S008762,20250201,C0036,P010,M007,E003,I005,4,1411,917.15,493.85
S008763,20250715,C0344,P004,M002,E003,I005,3,2780,1668.0,1112.0
S008764,20260623,C0691,P014,M003,E009,I003,3,739,480.35,258.65
S008765,20261019,C0640,P009,M004,E002,I004,1,4642,2553.1,2088.9
S008766,20260826,C0526,P011,M007,E004,I003,5,1116,725.4,390.6
S008767,20260508,C0797,P015,M006,E007,I001,2,1403,911.95,491.05
S008768,20260416,C0621,P009,M006,E006,I002,1,1953,1074.15,878.85
S008769,20251109,C0218,P002,M002,E007,I001,3,572,371.8,200.2
S008770,20260824,C0735,P007,M006,E010,I004,1,5700,2565.0,3135.0
S008771,20240528,C0117,P004,M003,E010,I002,5,1749,1049.4,699.6
S008772,20240517,C0009,P011,M005,E003,I002,5,1864,1211.6,652.4
S008773,20251026,C0642,P011,M003,E005,I004,5,2172,1411.8,760.2
S008774,20260102,C0297,P007,M006,E001,I005,3,5117,2302.65,2814.35
S008775,20261126,C0907,P006,M006,E010,I005,1,4639,2087.55,2551.45
S008776,20240413,C0314,P007,M004,E010,I005,4,7200,3240.0,3960.0
S008777,20250814,C0637,P009,M005,E005,I001,4,5826,3204.3,2621.7
S008778,20260305,C0594,P001,M001,E010,I003,5,799,519.35,279.65
S008779,20251208,C0696,P005,M003,E002,I005,5,2897,1303.65,1593.35
S008780,20240207,C0192,P010,M001,E008,I004,4,2064,1341.6,722.4
S008781,20261227,C0979,P004,M002,E006,I002,1,1304,782.4,521.6
S008782,20250327,C0212,P003,M004,E007,I004,4,2387,1432.2,954.8
S008783,20241015,C0578,P001,M008,E010,I002,3,1207,784.55,422.45
S008784,20250921,C0104,P004,M003,E008,I005,1,2307,1384.2,922.8
S008785,20241020,C0383,P013,M004,E004,I002,3,959,623.35,335.65
S008786,20250616,C0790,P009,M001,E005,I001,4,5671,3119.05,2551.95
S008787,20250717,C0182,P003,M003,E002,I002,1,2195,1317.0,878.0
S008788,20250908,C0668,P002,M005,E005,I005,3,1167,758.55,408.45
S008789,20250903,C0775,P001,M007,E002,I001,1,798,518.7,279.3
S008790,20240710,C0902,P007,M001,E008,I001,2,6874,3093.3,3780.7
S008791,20260919,C0695,P015,M008,E004,I001,5,1487,966.55,520.45
S008792,20251116,C0963,P011,M002,E005,I004,1,2091,1359.15,731.85
S008793,20261007,C0177,P008,M001,E005,I001,2,3058,1681.9,1376.1
S008794,20250903,C0010,P011,M005,E005,I001,1,1164,756.6,407.4
S008795,20260630,C0570,P003,M006,E007,I002,3,1354,812.4,541.6
S008796,20240522,C0281,P004,M006,E006,I001,1,2019,1211.4,807.6
S008797,20240202,C0258,P003,M004,E002,I002,5,2428,1456.8,971.2
S008798,20260520,C0439,P007,M008,E008,I003,4,6892,3101.4,3790.6
S008799,20261024,C0791,P005,M004,E007,I002,2,5771,2596.95,3174.05
S008800,20240312,C0583,P013,M005,E009,I001,4,808,525.2,282.8
S008801,20250125,C0088,P009,M001,E009,I004,1,4405,2422.75,1982.25
S008802,20260218,C0116,P002,M008,E001,I002,4,1123,729.95,393.05
S008803,20240922,C0273,P012,M007,E008,I005,2,967,628.55,338.45
S008804,20260305,C0287,P002,M003,E006,I001,5,1124,730.6,393.4
S008805,20241225,C0244,P013,M003,E005,I002,5,1559,1013.35,545.65
S008806,20260603,C0873,P007,M005,E008,I004,2,7179,3230.55,3948.45
S008807,20261004,C0161,P003,M005,E010,I002,5,1710,1026.0,684.0
S008808,20240626,C0253,P003,M004,E003,I003,1,2529,1517.4,1011.6
S008809,20240527,C0530,P015,M007,E010,I003,4,1305,848.25,456.75
S008810,20260322,C0603,P001,M003,E008,I003,3,1232,800.8,431.2
S008811,20260412,C0633,P001,M006,E009,I002,4,1250,812.5,437.5
S008812,20240713,C0205,P002,M005,E004,I005,1,1379,896.35,482.65
S008813,20251125,C0574,P003,M001,E003,I003,4,2766,1659.6,1106.4
S008814,20260625,C0277,P003,M008,E007,I001,3,1370,822.0,548.0
S008815,20240429,C0305,P012,M003,E005,I001,3,1108,720.2,387.8
S008816,20260502,C0323,P003,M007,E003,I004,1,2619,1571.4,1047.6
S008817,20240422,C0263,P014,M007,E005,I002,1,1309,850.85,458.15
S008818,20260617,C0165,P015,M005,E008,I004,4,555,360.75,194.25
S008819,20260101,C0794,P012,M004,E002,I002,5,520,338.0,182.0
S008820,20261219,C0215,P012,M008,E005,I004,4,1484,964.6,519.4
S008821,20250404,C0505,P007,M008,E008,I002,3,7441,3348.45,4092.55
S008822,20250610,C0173,P013,M008,E009,I003,1,860,559.0,301.0
S008823,20261003,C0656,P003,M007,E002,I002,5,2933,1759.8,1173.2
S008824,20240804,C0164,P003,M005,E010,I005,5,2073,1243.8,829.2
S008825,20250809,C0675,P008,M002,E010,I003,1,5172,2844.6,2327.4
S008826,20240906,C0182,P007,M008,E006,I004,1,7017,3157.65,3859.35
S008827,20250825,C0935,P012,M001,E009,I004,4,521,338.65,182.35
S008828,20241020,C0332,P014,M007,E009,I003,5,884,574.6,309.4
S008829,20260214,C0872,P002,M003,E005,I004,1,561,364.65,196.35
S008830,20260313,C0631,P007,M004,E009,I004,3,5346,2405.7,2940.3
S008831,20240222,C0345,P002,M005,E002,I003,2,873,567.45,305.55
S008832,20260917,C0514,P009,M007,E005,I004,4,1715,943.25,771.75
S008833,20260510,C0969,P001,M007,E003,I001,2,732,475.8,256.2
S008834,20250130,C0390,P011,M003,E008,I001,4,1290,838.5,451.5
S008835,20240527,C0214,P006,M008,E009,I005,3,4499,2024.55,2474.45
S008836,20250217,C0336,P007,M005,E004,I003,1,3627,1632.15,1994.85
S008837,20240209,C0319,P003,M006,E009,I005,4,2405,1443.0,962.0
S008838,20251226,C0860,P004,M006,E003,I003,1,2649,1589.4,1059.6
S008839,20240427,C0285,P006,M006,E002,I001,4,2820,1269.0,1551.0
S008840,20260414,C0013,P011,M006,E009,I005,1,1580,1027.0,553.0
S008841,20241116,C0657,P010,M005,E004,I005,5,1446,939.9,506.1
S008842,20261214,C0642,P002,M004,E003,I002,3,1189,772.85,416.15
S008843,20240424,C0173,P014,M002,E002,I004,5,1501,975.65,525.35
S008844,20260404,C0995,P012,M001,E003,I005,5,1299,844.35,454.65
S008845,20250107,C0538,P011,M002,E005,I005,5,2234,1452.1,781.9
S008846,20251217,C0910,P010,M007,E010,I001,4,1606,1043.9,562.1
S008847,20260119,C0265,P009,M004,E007,I001,1,2404,1322.2,1081.8
S008848,20250327,C0228,P006,M007,E007,I003,3,4476,2014.2,2461.8
S008849,20250802,C0478,P010,M005,E004,I001,2,1202,781.3,420.7
S008850,20241017,C0441,P005,M008,E009,I003,3,7767,3495.15,4271.85
S008851,20260608,C0750,P013,M002,E002,I003,3,1310,851.5,458.5
S008852,20240606,C0916,P007,M007,E001,I005,4,7106,3197.7,3908.3
S008853,20260127,C0450,P005,M008,E007,I004,1,2971,1336.95,1634.05
S008854,20260822,C0955,P013,M003,E010,I004,1,655,425.75,229.25
S008855,20260822,C0233,P014,M001,E008,I003,5,1082,703.3,378.7
S008856,20241102,C0468,P012,M008,E003,I004,2,558,362.7,195.3
S008857,20260525,C0640,P001,M005,E007,I003,2,729,473.85,255.15
S008858,20250821,C0896,P002,M006,E007,I003,5,1473,957.45,515.55
S008859,20250629,C0201,P010,M007,E009,I003,3,2218,1441.7,776.3
S008860,20240216,C0684,P014,M007,E009,I003,1,963,625.95,337.05
S008861,20260204,C0478,P014,M006,E006,I004,2,1121,728.65,392.35
S008862,20251202,C0649,P009,M007,E008,I005,5,2037,1120.35,916.65
S008863,20261220,C0083,P008,M006,E007,I001,2,2573,1415.15,1157.85
S008864,20240913,C0809,P011,M004,E003,I004,4,843,547.95,295.05
S008865,20240703,C0404,P004,M005,E010,I004,2,2418,1450.8,967.2
S008866,20260712,C0403,P013,M008,E007,I003,5,1683,1093.95,589.05
S008867,20250828,C0880,P015,M008,E002,I005,1,1336,868.4,467.6
S008868,20251230,C0994,P011,M004,E005,I001,5,1787,1161.55,625.45
S008869,20260622,C0791,P007,M006,E002,I001,4,3382,1521.9,1860.1
S008870,20250322,C0842,P006,M005,E005,I001,4,5933,2669.85,3263.15
S008871,20240829,C0036,P001,M002,E007,I002,4,812,527.8,284.2
S008872,20260509,C0946,P010,M008,E003,I004,5,1650,1072.5,577.5
S008873,20250315,C0180,P012,M003,E007,I002,4,989,642.85,346.15
S008874,20260425,C0816,P004,M003,E005,I002,4,1333,799.8,533.2
S008875,20240526,C0773,P010,M003,E001,I001,4,1824,1185.6,638.4
S008876,20241119,C0433,P008,M008,E002,I003,4,5176,2846.8,2329.2
S008877,20250909,C0742,P010,M008,E001,I001,2,976,634.4,341.6
S008878,20250308,C0975,P010,M005,E006,I003,1,2492,1619.8,872.2
S008879,20250718,C0396,P015,M001,E008,I001,3,1282,833.3,448.7
S008880,20260602,C0656,P001,M007,E006,I002,5,502,326.3,175.7
S008881,20240412,C0033,P006,M005,E006,I003,4,4140,1863.0,2277.0
S008882,20260330,C0547,P012,M006,E010,I002,2,1542,1002.3,539.7
S008883,20240915,C0887,P003,M001,E001,I004,3,2965,1779.0,1186.0
S008884,20260906,C0663,P012,M008,E005,I001,3,1777,1155.05,621.95
S008885,20240425,C0085,P005,M001,E004,I003,2,3610,1624.5,1985.5
S008886,20260814,C0869,P001,M003,E002,I004,1,1275,828.75,446.25
S008887,20260505,C0538,P005,M008,E001,I005,1,6014,2706.3,3307.7
S008888,20260305,C0146,P013,M002,E002,I004,4,1501,975.65,525.35
S008889,20250426,C0042,P002,M005,E007,I003,5,800,520.0,280.0
S008890,20260117,C0619,P004,M001,E002,I004,4,2013,1207.8,805.2
S008891,20240727,C0852,P006,M004,E007,I004,2,6971,3136.95,3834.05
S008892,20241109,C0983,P003,M001,E009,I004,1,2759,1655.4,1103.6
S008893,20241012,C0103,P011,M004,E001,I003,1,856,556.4,299.6
S008894,20260219,C0851,P014,M004,E010,I005,3,1669,1084.85,584.15
S008895,20250826,C0543,P008,M002,E005,I004,1,3090,1699.5,1390.5
S008896,20241024,C0267,P013,M008,E005,I001,4,1643,1067.95,575.05
S008897,20250911,C0948,P010,M004,E005,I003,3,2214,1439.1,774.9
S008898,20260814,C0843,P013,M006,E007,I004,4,731,475.15,255.85
S008899,20260326,C0191,P002,M002,E004,I002,2,1729,1123.85,605.15
S008900,20260203,C0011,P010,M002,E010,I004,4,1169,759.85,409.15
S008901,20250201,C0138,P002,M002,E007,I003,5,581,377.65,203.35
S008902,20260730,C0154,P012,M007,E008,I001,3,509,330.85,178.15
S008903,20240822,C0635,P011,M004,E009,I005,2,955,620.75,334.25
S008904,20240207,C0278,P015,M006,E009,I001,4,626,406.9,219.1
S008905,20250117,C0616,P011,M002,E010,I002,1,1762,1145.3,616.7
S008906,20240308,C0090,P005,M006,E010,I001,3,3557,1600.65,1956.35
S008907,20250410,C0114,P003,M002,E009,I004,4,2179,1307.4,871.6
S008908,20261003,C0945,P006,M003,E003,I003,1,5867,2640.15,3226.85
S008909,20260308,C0947,P003,M006,E001,I002,5,2245,1347.0,898.0
S008910,20240421,C0099,P005,M006,E010,I005,2,3522,1584.9,1937.1
S008911,20250625,C0600,P003,M003,E005,I003,3,1571,942.6,628.4
S008912,20260603,C0949,P001,M002,E006,I005,2,1319,857.35,461.65
S008913,20241001,C0054,P012,M008,E007,I003,5,762,495.3,266.7
S008914,20250120,C0767,P007,M003,E006,I003,5,3039,1367.55,1671.45
S008915,20250325,C0181,P002,M002,E002,I004,2,1103,716.95,386.05
S008916,20260212,C0754,P005,M001,E006,I001,5,5367,2415.15,2951.85
S008917,20261215,C0654,P003,M001,E009,I004,1,1313,787.8,525.2
S008918,20261117,C0003,P013,M008,E002,I002,3,1425,926.25,498.75
S008919,20250920,C0453,P004,M004,E003,I003,2,2261,1356.6,904.4
S008920,20260103,C0476,P015,M001,E004,I004,3,621,403.65,217.35
S008921,20260205,C0595,P010,M003,E006,I004,1,2369,1539.85,829.15
S008922,20260908,C0863,P008,M003,E010,I001,3,3030,1666.5,1363.5
S008923,20240527,C0919,P012,M002,E008,I002,1,1381,897.65,483.35
